,influencer,title,author,subtitle,id_code,identifier_type,ISBN
1889,Patrick Collison,Dancing in the Glory of Monsters,Jason Stearns,The Collapse of the Congo and the Great War of Africa,1610391071,ISBN,1610391071
1890,Patrick Collison,A Culture of Growth,Joel Mokyr,The Origins of the Modern Economy,B01EGQA1Z2,ASIN,
1891,Patrick Collison,Feynman Lectures on Computation,Richard P. Feynman,,0201489910,ISBN,0201489910
1892,Patrick Collison,Tuxedo Park,Jennet Conant,A Wall Street Tycoon and the Secret Palace of Science That Changed the Course of World War II,0684872889,ISBN,0684872889
1893,Patrick Collison,The Rise and Fall of American Growth,Robert J. Gordon,The U.S. Standard of Living since the Civil War,0691147728,ISBN,0691147728
1894,Patrick Collison,Age of Ambition,Evan Osnos,"Chasing Fortune, Truth, and Faith in the New China",0374535272,ISBN,0374535272
1895,Patrick Collison,On Lisp,Paul Graham,Advanced Techniques for Common Lisp,0130305529,ISBN,0130305529
1896,Patrick Collison,Plagues and Peoples,William McNeill,,B0047747QK,ASIN,
1897,Patrick Collison,Incompleteness,Rebecca Goldstein,The Proof and Paradox of Kurt Godel,0393051692,ISBN,0393051692
1898,Patrick Collison,If the Universe Is Teeming with Aliens ... Where is Everybody?,Stephen Webb,Seventy-Five Solutions to the Fermi Paradox and the Problem of Extraterrestrial Life ,3319132350,ISBN,3319132350
1899,Patrick Collison,Asimov's New Guide to Science,Isaac Asimov,,0140172130,ISBN,0140172130
1900,Patrick Collison,The Feminine Mystique,Betty Friedan,,0393346781,ISBN,0393346781
1901,Patrick Collison,Foucault's Pendulum,Umberto Eco,,B003WUYPI8,ASIN,
1902,Patrick Collison,Anthropic Bias,Nick Bostrom,,0415883946,ISBN,0415883946
1903,Patrick Collison,The Educated Mind,Kieran Egan,How Cognitive Tools Shape Our Understanding,0226190390,ISBN,0226190390
1904,Patrick Collison,Dealers of Lightning,Michael A. Hiltzik,Xerox PARC and the Dawn of the Computer Age,0887308910,ISBN,0887308910
1905,Patrick Collison,China Airborne,James Fallows,,0375422110,ISBN,0375422110
1906,Patrick Collison,The Scramble for Africa,Thomas Pakenham,White Man's Conquest of the Dark Continent from 1876 to 1912,0380719991,ISBN,0380719991
1907,Patrick Collison,"Men, Machines, and Modern Times",Elting E. Morison,,0262630184,ISBN,0262630184
1908,Patrick Collison,"Wind, Sand and Stars",Antoine de Saint-ExupÃ©ry,,1388227479,ISBN,1388227479
1909,Patrick Collison,Plato at the Googleplex,Rebecca Goldstein,Why Philosophy Won't Go Away,0307378195,ISBN,0307378195
1910,Patrick Collison,Ocean Flying,Louise Sacchi,A Pilot's Guide,0070544050,ISBN,0070544050
1911,Patrick Collison,The Book of Dust,Philip Pullman,The Secret Commonwealth,0553510665,ISBN,0553510665
1912,Patrick Collison,The Big Score,Michael S. Malone,The Billion Dollar Story of Silicon Valley,0385183518,ISBN,0385183518
1913,Patrick Collison,The Arabs,Eugene Rogan,A History,B007TV0PJE,ASIN,
1914,Patrick Collison,Technics and Civilization,Lewis Mumford,,0226550273,ISBN,0226550273
1915,Patrick Collison,Medieval Technology and Social Change,Lynn White,,0195002660,ISBN,0195002660
1916,Patrick Collison,Justice as Fairness,John Rawls,A Restatement,0674005112,ISBN,0674005112
1917,Patrick Collison,Wittgenstein's Vienna,Allan Janik,,1566631327,ISBN,1566631327
1918,Patrick Collison,Toward a Theory of Instruction,Jerome Bruner,,0674897013,ISBN,0674897013
1919,Patrick Collison,The Princeton Companion to Applied Mathematics,Nicholas J. Higham,,0691150397,ISBN,0691150397
1920,Patrick Collison,The Adventures of Hajji Baba of Ispahan,James Morier,,1508844976,ISBN,1508844976
1921,Patrick Collison,Sum,David Eagleman,Forty Tales from the Afterlives,0307377342,ISBN,0307377342
1922,Patrick Collison,A Vast Machine,Paul N. Edwards,"Computer Models, Climate Data, and the Politics of Global Warming",0262518635,ISBN,0262518635
1923,Patrick Collison,The Planet Remade,Oliver Morton,How Geoengineering Could Change the World,0691148252,ISBN,0691148252
1924,Patrick Collison,The Man Behind the Microchip,Leslie Berlin,Robert Noyce and the Invention of Silicon Valley,B004RTH6WK,ASIN,
1925,Patrick Collison,Spacetime and Geometry,Sean Carroll,An Introduction to General Relativity,0805387323,ISBN,0805387323
1926,Patrick Collison,Science,John Gribbin,A History,0140297413,ISBN,0140297413
1927,Patrick Collison,Popper Selections,Karl R. Popper,,0691020310,ISBN,0691020310
1928,Patrick Collison,Democracy in America,Alexis de Tocqueville,,0060008733,ISBN,0060008733
1929,Patrick Collison,Computer Lib,Theodore H. Nelson,Dream Machines,0914845497,ISBN,0914845497
1930,Patrick Collison,A Decade of Research,Giuliana ed. Lavendel,"Xerox Palo Alto Research Center, 1970-1980",0835213277,ISBN,0835213277
1931,Patrick Collison,Whole Earth Discipline,Stewart Brand,"Why Dense Cities, Nuclear Power, Transgenic Crops, Restored Wildlands, and Geoengineering Are Necessary",0143118285,ISBN,0143118285
1932,Patrick Collison,The Long Way,Bernard Moitessier,,0924486848,ISBN,0924486848
1933,Patrick Collison,Quantum Computing since Democritus,Scott Aaronson,,0521199565,ISBN,0521199565
1934,Patrick Collison,I Didn't Do It for You,Michela Wrong,How the World Betrayed a Small African Nation,0060780924,ISBN,0060780924
1935,Patrick Collison,C Programming Language,Brian W. Kernighan,,0131103628,ISBN,0131103628
1936,Patrick Collison,Weather of the San Francisco Bay Region,Harold Gilliam,,0520229908,ISBN,0520229908
1937,Patrick Collison,The City in History,Lewis Mumford,"Its Origins, Its Transformations, and Its Prospects",0156180359,ISBN,0156180359
1938,Patrick Collison,Metamagical Themas,Douglas Hofstadter,Questing for the Essence of Mind and Pattern,0465045669,ISBN,0465045669
1939,Patrick Collison,The Ocean of Life,Callum Roberts,The Fate of Man and the Sea,067002354X,ISBN,067002354X
1940,Patrick Collison,The Chip,T. R. Reid,How Two Americans Invented the Microchip and Launched a Revolution,0671453939,ISBN,0671453939
1941,Patrick Collison,Structure and Interpretation of Classical Mechanics,Gerald Jay Sussman,,0262194554,ISBN,0262194554
1942,Patrick Collison,Season of the Witch,David Talbot,"Enchantment, Terror and Deliverance in the City of Love",B00BR5KABQ,ASIN,
1943,Patrick Collison,River Town,Peter Hessler,Two Years on the Yangtze,0060855029,ISBN,0060855029
1944,Patrick Collison,Out of Mao's Shadow,Philip P. Pan,The Struggle for the Soul of a New China,1416537066,ISBN,1416537066
1945,Patrick Collison,Myth of the Machine,Lewis Mumford,Technics and Human Development,0156623412,ISBN,0156623412
1946,Patrick Collison,Modern Operating Systems,Andrew S Tanenbaum,,1292061421,ISBN,1292061421
1947,Patrick Collison,The Hunters,James Salter,,1619020548,ISBN,1619020548
1948,Patrick Collison,The Cowshed,Ji Xianlin,Memories of the Chinese Cultural Revolution,1590179269,ISBN,1590179269
1949,Patrick Collison,The Count of Monte Cristo,Alexandre Dumas,,0553213504,ISBN,0553213504
1950,Patrick Collison,Postcards from Tomorrow Square,James Fallows,Reports from China,0307456242,ISBN,0307456242
1951,Patrick Collison,Nixonland,Rick Perlstein,The Rise of a President and the Fracturing of America,0743243021,ISBN,0743243021
1952,Patrick Collison,Midnight's Children,Salman Rushdie,,B003WUYQCS,ASIN,
1953,Patrick Collison,In the Footsteps of Mr. Kurtz,Michela Wrong,Living on the Brink of Disaster in Mobutu's Congo,0060188804,ISBN,0060188804
1954,Patrick Collison,The Journalist And The Murderer,Janet Malcolm,,0679731830,ISBN,0679731830
1955,Patrick Collison,Spastic Diplegia--Bilateral Cerebral Palsy,Lily Collison MA MSc,"Understanding the Motor Problems, Their Impact on Walking, and Management Throughout Life",1952181003,ISBN,1952181003
1956,Patrick Collison,Orality and Literacy,Walter J. Ong,,0415538386,ISBN,0415538386
1957,Patrick Collison,Nixon Agonistes,Garry Wills,The Crisis of the Self-Made Man,0618134328,ISBN,0618134328
1958,Patrick Collison,Dracula,Bram Stoker,,B06XX6VKCR,ASIN,
1959,Patrick Collison,Freedom's Forge,Arthur Herman,How American Business Produced Victory in World War II,0812982045,ISBN,0812982045
1960,Patrick Collison,7 Powers,Hamilton Helmer,The Foundations of Business Strategy,0998116319,ISBN,0998116319
1961,Patrick Collison,Reasons and Persons,Derek Parfit,,019824908X,ISBN,019824908X
1962,Patrick Collison,Pacific,Simon Winchester,"Silicon Chips and Surfboards, Coral Reefs and Atom Bombs, Brutal Dictators, Fading Empires, and the Coming Collision of the World's Superpowers",0062315412,ISBN,0062315412
1963,Patrick Collison,Moral Mazes,Robert Jackall,The World of Corporate Managers,0199729883,ISBN,0199729883
1964,Noam Chomsky,The Spanish Cockpit,Franz Borkenau,An Eye-Witness Account of the Political and Social Conflicts of the Spanish Civil War,B01CT7123U,ASIN,
1965,Noam Chomsky,Power Without Responsibility,James Curran,"Press, Broadcasting and the Internet in Britain",0415243890,ISBN,0415243890
1966,Noam Chomsky,"Culture, Inc.",Herbert I. Schiller,The Corporate Takeover of Public Expression,0195067835,ISBN,0195067835
1967,Noam Chomsky,Mark Twain's Weapons of Satire,Mark Twain,Anti-Imperialist Writings on the Philippine-American War,0815602685,ISBN,0815602685
1968,Noam Chomsky,Business as a System of Power,Robert A. Brady,,129850340X,ISBN,129850340X
1969,Noam Chomsky,Image and Reality of the Israel-Palestine Conflict,Norman G. Finkelstein,,1859844421,ISBN,1859844421
1970,Noam Chomsky,Requiem for Revolution,Ruth Leacock,"The United States and Brazil, 1961-1969",0873384024,ISBN,0873384024
1971,Noam Chomsky,Das Kapital,Karl Marx,A Critique of Political Economy,B007KP788K,ASIN,
1972,Noam Chomsky,Anarcho-Syndicalism,Rudolf Rocker,,0745313876,ISBN,0745313876
1973,Noam Chomsky,Empire of Fortune,Francis Jennings,"Crowns, Colonies & Tribes in the Seven Years War in America",0393025373,ISBN,0393025373
1974,Noam Chomsky,Bitter Fruit,Stephen C. Schlesinger,The Untold Story of the American Coup in Guatemala,0385183542,ISBN,0385183542
1975,Noam Chomsky,The Discovery of India,Jawaharlal Nehru,,0143031031,ISBN,0143031031
1976,Noam Chomsky,Churchill,Clive Ponting,,1856195732,ISBN,1856195732
1977,Noam Chomsky,Out of Control,Leslie Cockburn,"The Story of the Reagan Administration's Secret War in Nicaragua, the Illegal Arms Pipeline, and the Contra Drug Connection",0871131692,ISBN,0871131692
1978,Noam Chomsky,Web Of Deceit,Mark Curtis,Britain's Real Role in the World,0099448394,ISBN,0099448394
1979,Noam Chomsky,Accumulation and Power,Richard B. DuBoff,Economic History of the United States,0873325591,ISBN,0873325591
1980,Noam Chomsky,The Politics of Health Policy,Vicente Navarro,"The U.S. Reforms, 1980 - 1994",1557863180,ISBN,1557863180
1981,Noam Chomsky,John Quincy Adams and American Global Empire,William Earl Weeks,,0813190584,ISBN,0813190584
1982,Noam Chomsky,In Retrospect,Robert Mcnamara,The Tragedy and Lessons of Vietnam,B073R3RR6S,ASIN,
1983,Noam Chomsky,The Politics of Heroin,Alfred W. McCoy,CIA Complicity in the Global Drug Trade,1556524838,ISBN,1556524838
1984,Noam Chomsky,The CIA and American Democracy,Rhodri Jeffreys-Jones,,B00LFNCRLG,ASIN,
1985,Noam Chomsky,No Gods No Masters,Daniel Guerin,An Anthology of Anarchism,1904859259,ISBN,1904859259
1986,Noam Chomsky,The Real Terror Network,Edward S. Herman,Terrorism in Fact and Propaganda,0896081346,ISBN,0896081346
1987,Noam Chomsky,The Age of Terror,Strobe Talbott,America and the World After September 11,B009W6VIWM,ASIN,
1988,Noam Chomsky,Supremacy and Oil,William Stivers,"Iraq, Turkey and the Anglo American World Order 1918-1930",0801414962,ISBN,0801414962
1989,Noam Chomsky,The Crisis of Democracy,Michel Crozier,Report on the Governability of Democracies to the Trilateral Commission,0814713653,ISBN,0814713653
1990,Noam Chomsky,European Empires,V.G. Kiernan,"From Conquest to Collapse, 1815-1960",0718512286,ISBN,0718512286
1991,Noam Chomsky,"The United States and Fascist Italy, 1922-1940",David F. Schmitz,,B071SH5K2V,ASIN,
1992,Noam Chomsky,Viet Cong,Douglas Pike,The Organization and Technique of the National Liberation Front of South Vietnam,0262160145,ISBN,0262160145
1993,Noam Chomsky,Panic Rules!,Robin Hahnel,Everything You Need to Know about the Global Economy,0896086100,ISBN,0896086100
1994,Noam Chomsky,1984,George Orwell,,0451524934,ISBN,0451524934
1995,Noam Chomsky,The American Occupation of Japan,Michael Schaller,The Orgins of the Cold War in Asia,0195051904,ISBN,0195051904
1996,Noam Chomsky,The Uses of Haiti,Paul Farmer,,1567513441,ISBN,1567513441
1997,Noam Chomsky,East Timor,John G. Taylor,The Price Of Freedom,1856498409,ISBN,1856498409
1998,Noam Chomsky,A Thousand Days,Arthur M. Schlesinger Jr.,John F. Kennedy in the White House,B0089YAG6M,ASIN,
1999,Noam Chomsky,"After Such Knowledge, What Forgiveness?",Jonathan C. Randal,My Encounters with Kurdistan,0367005603,ISBN,0367005603
2000,Noam Chomsky,Facing West,Dr. Richard Drinnon Ph.D,The Metaphysics of Indian-Hating and Empire-Building,080612928X,ISBN,080612928X
2001,Noam Chomsky,Voices of a People's History of the United States,Howard Zinn,,1609805925,ISBN,1609805925
2002,Noam Chomsky,Ruthless Criticism,Robert W. McChesney,New Perspectives in U.S. Communication History,0816621705,ISBN,0816621705
2003,Noam Chomsky,"The Making of the Arab-Israeli Conflict, 1947-1951",Ilan Pappé,,1850433577,ISBN,1850433577
2004,Noam Chomsky,Inevitable Revolutions,Walter LaFeber,The United States In Central America,0393309649,ISBN,0393309649
2005,Noam Chomsky,Arguing About War,Michael Walzer,,0300109784,ISBN,0300109784
2006,Noam Chomsky,The Road to OPEC,Stephen G. Rabe,"United States Relations with Venezuela, 1919-1976",0292741537,ISBN,0292741537
2007,Noam Chomsky,The Record of the Paper,Howard Friel,How the New York Times Misreports US Foreign Policy,1844670198,ISBN,1844670198
2008,Noam Chomsky,The Quality of Mercy,William Shawcross,"Cambodia, Holocaust and Modern Conscience",0671606409,ISBN,0671606409
2009,Noam Chomsky,The United States and the Origins of the Cuban Revolution,Jules R. Benjamin,An Empire of Liberty in an Age of National Liberation,B008DM4PGM,ASIN,
2010,Noam Chomsky,Economic Liberalism and Under-development,Frederick Clairmonte,,0210336323,ISBN,0210336323
2011,Noam Chomsky,Exporting Democracy,Abraham F. Lowenthal,The United States and Latin America,0801841321,ISBN,0801841321
2012,Noam Chomsky,Right Turn,Thomas Ferguson,The Decline of the Democrats and the Future of American Politics,0809001705,ISBN,0809001705
2013,Noam Chomsky,The Anatomy of the Nuremberg Trials,Telford Taylor,A Personal Memoir,1620877880,ISBN,1620877880
2014,Noam Chomsky,Humanitarian Intervention,Sean D. Murphy,The United Nations in an Evolving World Order,0812233824,ISBN,0812233824
2015,Noam Chomsky,Al-Qaeda,Jason Burke,The True Story of Radical Islam,1850436665,ISBN,1850436665
2016,Noam Chomsky,Between Serb and Albanian,Miranda Vickers,A History of Kosovo,0231113838,ISBN,0231113838
2017,Noam Chomsky,Qaddafi and the United States since 1969,P. Edward Haley,,0030705878,ISBN,0030705878
2018,Noam Chomsky,The State of the World's Children,UNICEF,1997,https://www.unicef.org/sowc/archive/ENGLISH/The%20State%20of%20the%20World%27s%20Children%201997.pdf?tag=mostrecommendedbooks-20,ISBN,
2019,Noam Chomsky,Politicide,Baruch Kimmerling,Ariel Sharon's War Against the Palestinians,1859845177,ISBN,1859845177
2020,Noam Chomsky,The Price of Power,Seymour Hersh,Kissinger in the Nixon White House,B00F8KUJ80,ASIN,
2021,Noam Chomsky,The Marshall Plan,Michael J. Hogan,"America, Britain and the Reconstruction of Western Europe, 19471952",B01LY9HSNU,ASIN,
2022,Noam Chomsky,The Wealth of Nations,Adam Smith,,1731703619,ISBN,1731703619
2023,Noam Chomsky,Safe for Democracy,Lloyd C. Gardner,"The Anglo-American Response to Revolution, 1913-1923",0195041550,ISBN,0195041550
2024,Noam Chomsky,Taking the Risk Out of Democracy,Alex Carey,Corporate Propaganda versus Freedom and Liberty,0252066162,ISBN,0252066162
2025,Noam Chomsky,Human Rights and United States Policy Toward Latin America,Lars Schoultz,,0691642400,ISBN,0691642400
2026,Noam Chomsky,Washington's War on Nicaragua,Holly Sklar,,B010EWFXNW,ASIN,
2027,Noam Chomsky,The Uncensored War,Daniel C. Hallin,The Media and the Vietnam,B007RCMR5A,ASIN,
2028,Noam Chomsky,Worlds in Collision,Ken Booth,Terror and the Future of Global Order,0333998049,ISBN,0333998049
2029,Noam Chomsky,Emergence of a Free Press,Leonard W. Levy,,0195035062,ISBN,0195035062
2030,Noam Chomsky,Selling Free Enterprise,Elizabeth A. Fones-Wolf,"The Business Assault on Labor and Liberalism, 1945-60",0252064399,ISBN,0252064399
2031,Noam Chomsky,"The Transformation of American Law, 1870-1960",Morton J. Horwitz,The Crisis of Legal Orthodoxy,0195070240,ISBN,0195070240
2032,Noam Chomsky,The Great Transformation,Karl Polanyi,The Political and Economic Origins of Our Time,080705643X,ISBN,080705643X
2033,Noam Chomsky,Peace Denied,Gareth Porter,"United States, Vietnam, and the Paris agreement",0253161606,ISBN,0253161606
2034,Noam Chomsky,The Limits of State Action,Wilhelm von Humboldt,,0865971099,ISBN,0865971099
2035,Noam Chomsky,Condemned to Repetition,Robert A. Pastor,The United States and Nicaragua,0691022917,ISBN,0691022917
2036,Noam Chomsky,The Kennedy Tapes,Ernest R. May,Inside the White House during the Cuban Missile Crisis,0393322599,ISBN,0393322599
2037,Noam Chomsky,The Iran Contra-Connection,Jane Hunter,Secret Teams and Covert Operations in the Reagan Era,0921689144,ISBN,0921689144
2038,Noam Chomsky,American Foreign Policy,Henry A. Kissinger,,0393056414,ISBN,0393056414
2039,Noam Chomsky,In the Name of Democracy,Thomas Carothers,U.S. Policy Toward Latin America in the Reagan Years,0520082605,ISBN,0520082605
2040,Noam Chomsky,A Preponderance of Power,Melvyn P. Leffler,"National Security, the Truman Administration, and the Cold War",0804722188,ISBN,0804722188
2041,Noam Chomsky,The Regan Administration and Nicaragua,James Petras,,B001C7FTGA,ASIN,
2042,Noam Chomsky,Conflicting Missions,Piero Gleijeses,"Havana, Washington, Pretoria",191985410X,ISBN,191985410X
2043,Noam Chomsky,Nicaragua,Peter Kornbluh,The Price of Intervention: Reagan's Wars Against the Sandinistas,0897580400,ISBN,0897580400
2044,Noam Chomsky,Expulsion of the Palestinians,Nur Masalha,"The Concept of Transfer in Zionist Political Thought, 1882-1948",0887282423,ISBN,0887282423
2045,Noam Chomsky,The Origins of the Korean War,Bruce Cumings,"Volume II: The Roaring of the Cataract, 1947-1950",0691078432,ISBN,0691078432
2046,Noam Chomsky,The New Intifada,Roane Carey,Resisting Israel's Apartheid,1859843778,ISBN,1859843778
2047,Noam Chomsky,War with Iraq,Carl Kaysen,"Costs, Consequences, and Alternatives",0877240361,ISBN,0877240361
